Kind,Name,CountLine,CountLineCode,CountLineComment,CountDeclMethodAll,CountDeclMethod,CountClassDerived,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree
Public Generic Method,edu.uci.ics.jung.graph.TreeNetworkBuilder.withRoot,7,6,1,,,,0.17,,
TypeVariable,edu.uci.ics.jung.graph.TreeNetworkBuilder.withRoot.N1,0,0,0,0,0,0,0,0,2
Package,edu.uci.ics.jung.graph.event,112,55,40,,12,,0.73,,
Public Abstract Generic Class,edu.uci.ics.jung.graph.event.NetworkEvent,94,48,33,3,3,2,0.69,33,1
TypeVariable,edu.uci.ics.jung.graph.event.NetworkEvent.E,0,0,0,0,0,0,0,0,1
Public Static Generic Class,edu.uci.ics.jung.graph.event.NetworkEvent.Edge,26,14,9,6,3,0,0.64,0,2
TypeVariable,edu.uci.ics.jung.graph.event.NetworkEvent.Edge.E,0,0,0,0,0,0,0,0,1
Public Constructor,edu.uci.ics.jung.graph.event.NetworkEvent.Edge.Edge,11,4,7,,,,1.75,,
TypeVariable,edu.uci.ics.jung.graph.event.NetworkEvent.Edge.N,0,0,0,0,0,0,0,0,1
Public Method,edu.uci.ics.jung.graph.event.NetworkEvent.Edge.getEdge,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.graph.event.NetworkEvent.Edge.toString,3,3,0,,,,0,,
TypeVariable,edu.uci.ics.jung.graph.event.NetworkEvent.N,0,0,0,0,0,0,0,0,1
Public Constructor,edu.uci.ics.jung.graph.event.NetworkEvent.NetworkEvent,11,4,7,,,,1.75,,
Public Static Generic Class,edu.uci.ics.jung.graph.event.NetworkEvent.Node,26,14,9,6,3,0,0.64,0,2
TypeVariable,edu.uci.ics.jung.graph.event.NetworkEvent.Node.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.graph.event.NetworkEvent.Node.N,0,0,0,0,0,0,0,0,1
Public Constructor,edu.uci.ics.jung.graph.event.NetworkEvent.Node.Node,11,4,7,,,,1.75,,
Public Method,edu.uci.ics.jung.graph.event.NetworkEvent.Node.getNode,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.graph.event.NetworkEvent.Node.toString,3,3,0,,,,0,,
Public Enum Type,edu.uci.ics.jung.graph.event.NetworkEvent.Type,7,6,1,2,2,0,0.17,100,1
Public Method,edu.uci.ics.jung.graph.event.NetworkEvent.Type.valueOf,0,0,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.event.NetworkEvent.Type.values,0,0,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.event.NetworkEvent.getSource,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.graph.event.NetworkEvent.getType,4,3,1,,,,0.33,,
Public Generic Interface,edu.uci.ics.jung.graph.event.NetworkEventListener,9,3,6,1,1,0,2,0,2
TypeVariable,edu.uci.ics.jung.graph.event.NetworkEventListener.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.graph.event.NetworkEventListener.N,0,0,0,0,0,0,0,0,1
Abstract Method,edu.uci.ics.jung.graph.event.NetworkEventListener.handleGraphEvent,7,1,6,,,,6,,
Package,edu.uci.ics.jung.graph.util,717,425,198,,52,,0.47,,
Public Generic Interface,edu.uci.ics.jung.graph.util.EdgeIndexFunction,22,5,14,3,3,1,2.8,0,0
TypeVariable,edu.uci.ics.jung.graph.util.EdgeIndexFunction.E,0,0,0,0,0,0,0,0,1
Abstract Method,edu.uci.ics.jung.graph.util.EdgeIndexFunction.getIndex,8,1,7,,,,7,,
Abstract Method,edu.uci.ics.jung.graph.util.EdgeIndexFunction.reset,7,1,6,,,,6,,
Abstract Method,edu.uci.ics.jung.graph.util.EdgeIndexFunction.reset,2,1,1,,,,1,,
Public Class,edu.uci.ics.jung.graph.util.Graphs,156,117,9,3,3,0,0.08,0,1
Private Static Generic Class,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork,129,103,0,25,25,0,0,0,2
TypeVariable,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.N,0,0,0,0,0,0,0,0,1
Private Constructor,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.SynchronizedNetwork,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.addEdge,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.addNode,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.adjacentEdges,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.adjacentNodes,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.allowsParallelEdges,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.allowsSelfLoops,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.asGraph,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.degree,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.edgeOrder,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.edges,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.edgesConnecting,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.inDegree,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.inEdges,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.incidentEdges,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.incidentNodes,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.isDirected,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.nodeOrder,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.nodes,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.outDegree,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.outEdges,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.predecessors,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.removeEdge,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.removeNode,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.Graphs.SynchronizedNetwork.successors,3,3,0,,,,0,,
Public Static Method,edu.uci.ics.jung.graph.util.Graphs.isSelfLoop,4,4,0,,,,0,,
Public Static Generic Method,edu.uci.ics.jung.graph.util.Graphs.isSelfLoop,5,5,0,,,,0,,
TypeVariable,edu.uci.ics.jung.graph.util.Graphs.isSelfLoop.E,0,0,0,0,0,0,0,0,1
Public Static Generic Method,edu.uci.ics.jung.graph.util.Graphs.synchronizedNetwork,3,3,0,,,,0,,
TypeVariable,edu.uci.ics.jung.graph.util.Graphs.synchronizedNetwork.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.graph.util.Graphs.synchronizedNetwork.N,0,0,0,0,0,0,0,0,1
Public Class,edu.uci.ics.jung.graph.util.PackageSanityTests,15,13,0,3,3,0,0,0,2
Public Constructor,edu.uci.ics.jung.graph.util.PackageSanityTests.PackageSanityTests,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.PackageSanityTests.testEquals,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.PackageSanityTests.testNulls,3,3,0,,,,0,,
Public Generic Class,edu.uci.ics.jung.graph.util.ParallelEdgeIndexFunction,44,28,12,4,4,0,0.43,37,1
TypeVariable,edu.uci.ics.jung.graph.util.ParallelEdgeIndexFunction.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.graph.util.ParallelEdgeIndexFunction.N,0,0,0,0,0,0,0,0,1
Public Constructor,edu.uci.ics.jung.graph.util.ParallelEdgeIndexFunction.ParallelEdgeIndexFunction,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.graph.util.ParallelEdgeIndexFunction.getIndex,15,15,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.ParallelEdgeIndexFunction.reset,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.graph.util.ParallelEdgeIndexFunction.reset,3,3,0,,,,0,,
Public Class,edu.uci.ics.jung.graph.util.TestGraphs,192,128,46,6,6,0,0.36,66,1
Public Static Method,edu.uci.ics.jung.graph.util.TestGraphs.createChainPlusIsolates,26,20,6,,,,0.3,,
Public Static Method,edu.uci.ics.jung.graph.util.TestGraphs.createDirectedAcyclicGraph,39,24,12,,,,0.5,,
Private Static Method,edu.uci.ics.jung.graph.util.TestGraphs.createEdge,4,4,0,,,,0,,
Public Static Method,edu.uci.ics.jung.graph.util.TestGraphs.createTestGraph,21,13,7,,,,0.54,,
Public Static Method,edu.uci.ics.jung.graph.util.TestGraphs.getDemoGraph,36,26,7,,,,0.27,,
Public Static Method,edu.uci.ics.jung.graph.util.TestGraphs.getOneComponentGraph,42,29,9,,,,0.31,,
Public Class,edu.uci.ics.jung.graph.util.TreeUtils,120,70,42,7,7,0,0.6,0,1
Private Static Generic Method,edu.uci.ics.jung.graph.util.TreeUtils.addFromSubTree,11,11,0,,,,0,,
TypeVariable,edu.uci.ics.jung.graph.util.TreeUtils.addFromSubTree.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.graph.util.TreeUtils.addFromSubTree.N,0,0,0,0,0,0,0,0,1
Public Static Generic Method,edu.uci.ics.jung.graph.util.TreeUtils.addSubTree,32,17,13,,,,0.76,,
TypeVariable,edu.uci.ics.jung.graph.util.TreeUtils.addSubTree.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.graph.util.TreeUtils.addSubTree.N,0,0,0,0,0,0,0,0,1
Public Static Generic Method,edu.uci.ics.jung.graph.util.TreeUtils.getSubTree,18,9,8,,,,0.89,,
TypeVariable,edu.uci.ics.jung.graph.util.TreeUtils.getSubTree.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.graph.util.TreeUtils.getSubTree.N,0,0,0,0,0,0,0,0,1
Public Static Generic Method,edu.uci.ics.jung.graph.util.TreeUtils.growSubTree,21,11,11,,,,1,,
TypeVariable,edu.uci.ics.jung.graph.util.TreeUtils.growSubTree.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.graph.util.TreeUtils.growSubTree.N,0,0,0,0,0,0,0,0,1
Public Static Generic Method,edu.uci.ics.jung.graph.util.TreeUtils.isForestShaped,10,6,4,,,,0.67,,
Public Static Generic Method,edu.uci.ics.jung.graph.util.TreeUtils.isForestShaped,10,6,4,,,,0.67,,
Lambda Method,edu.uci.ics.jung.graph.util.TreeUtils.isForestShaped.(lambda_expr_1),1,1,0,,,,0,,
Lambda Method,edu.uci.ics.jung.graph.util.TreeUtils.isForestShaped.(lambda_expr_1),1,1,0,,,,0,,
TypeVariable,edu.uci.ics.jung.graph.util.TreeUtils.isForestShaped.N,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.graph.util.TreeUtils.isForestShaped.N,0,0,0,0,0,0,0,0,1
Public Static Generic Method,edu.uci.ics.jung.graph.util.TreeUtils.roots,8,8,0,,,,0,,
Lambda Method,edu.uci.ics.jung.graph.util.TreeUtils.roots.(lambda_expr_1),1,1,0,,,,0,,
TypeVariable,edu.uci.ics.jung.graph.util.TreeUtils.roots.N,0,0,0,0,0,0,0,0,1
Public Class,edu.uci.ics.jung.graph.util.TreeUtilsTest,36,23,3,1,1,0,0.13,0,1
Public Method,edu.uci.ics.jung.graph.util.TreeUtilsTest.testSubTree,31,20,2,,,,0.1,,
Package,edu.uci.ics.jung.io,2530,1594,677,,111,,0.42,,
Public Class,edu.uci.ics.jung.io.GraphIOException,42,15,22,4,4,0,1.47,100,2
Public Constructor,edu.uci.ics.jung.io.GraphIOException.GraphIOException,8,3,5,,,,1.67,,
Public Constructor,edu.uci.ics.jung.io.GraphIOException.GraphIOException,4,3,1,,,,0.33,,
Public Constructor,edu.uci.ics.jung.io.GraphIOException.GraphIOException,9,3,6,,,,2,,
Public Constructor,edu.uci.ics.jung.io.GraphIOException.GraphIOException,8,3,5,,,,1.67,,
Public Generic Class,edu.uci.ics.jung.io.GraphMLMetadata,35,10,22,1,1,0,2.2,0,1
Public Constructor,edu.uci.ics.jung.io.GraphMLMetadata.GraphMLMetadata,12,5,7,,,,1.4,,
TypeVariable,edu.uci.ics.jung.io.GraphMLMetadata.T,0,0,0,0,0,0,0,0,1
Public Generic Class,edu.uci.ics.jung.io.GraphMLReader,772,576,110,28,28,0,0.19,87,2
TypeVariable,edu.uci.ics.jung.io.GraphMLReader.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.io.GraphMLReader.G,0,0,0,0,0,0,0,0,2
Public Constructor,edu.uci.ics.jung.io.GraphMLReader.GraphMLReader,12,3,9,,,,3,,
Public Constructor,edu.uci.ics.jung.io.GraphMLReader.GraphMLReader,35,22,8,,,,0.36,,
Protected Enum Type,edu.uci.ics.jung.io.GraphMLReader.KeyType,7,7,0,2,2,0,0,100,1
Public Method,edu.uci.ics.jung.io.GraphMLReader.KeyType.valueOf,0,0,0,,,,0,,
Public Method,edu.uci.ics.jung.io.GraphMLReader.KeyType.values,0,0,0,,,,0,,
TypeVariable,edu.uci.ics.jung.io.GraphMLReader.N,0,0,0,0,0,0,0,0,1
Protected Enum Type,edu.uci.ics.jung.io.GraphMLReader.TagState,14,14,0,2,2,0,0,100,1
Public Method,edu.uci.ics.jung.io.GraphMLReader.TagState.valueOf,0,0,0,,,,0,,
Public Method,edu.uci.ics.jung.io.GraphMLReader.TagState.values,0,0,0,,,,0,,
Protected Generic Method,edu.uci.ics.jung.io.GraphMLReader.addDatum,11,11,0,,,,0,,
TypeVariable,edu.uci.ics.jung.io.GraphMLReader.addDatum.T,0,0,0,0,0,0,0,0,1
Private Generic Method,edu.uci.ics.jung.io.GraphMLReader.addExtraData,38,26,11,,,,0.42,,
TypeVariable,edu.uci.ics.jung.io.GraphMLReader.addExtraData.T,0,0,0,0,0,0,0,0,1
Protected Method,edu.uci.ics.jung.io.GraphMLReader.assignEdgeSourceTarget,49,47,1,,,,0.02,,
Public Method,edu.uci.ics.jung.io.GraphMLReader.characters,3,3,0,,,,0,,
Protected Method,edu.uci.ics.jung.io.GraphMLReader.clearData,9,7,0,,,,0,,
Protected Method,edu.uci.ics.jung.io.GraphMLReader.createEdge,31,25,2,,,,0.08,,
Protected Method,edu.uci.ics.jung.io.GraphMLReader.createKey,51,49,0,,,,0,,
Protected Method,edu.uci.ics.jung.io.GraphMLReader.createNode,27,23,1,,,,0.04,,
Public Method,edu.uci.ics.jung.io.GraphMLReader.endElement,134,122,1,,,,0.01,,
Protected Method,edu.uci.ics.jung.io.GraphMLReader.getAttributeMap,8,7,0,,,,0,,
Public Method,edu.uci.ics.jung.io.GraphMLReader.getEdgeDescriptions,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.io.GraphMLReader.getEdgeIDs,9,3,6,,,,2,,
Public Method,edu.uci.ics.jung.io.GraphMLReader.getEdgeMetadata,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.io.GraphMLReader.getGraphDescriptions,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.io.GraphMLReader.getGraphMetadata,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.io.GraphMLReader.getNodeDescriptions,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.io.GraphMLReader.getNodeIDs,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.io.GraphMLReader.getNodeMetadata,4,3,1,,,,0.33,,
Protected Method,edu.uci.ics.jung.io.GraphMLReader.handleData,31,31,0,,,,0,,
Protected Method,edu.uci.ics.jung.io.GraphMLReader.initializeData,16,10,4,,,,0.4,,
Public Method,edu.uci.ics.jung.io.GraphMLReader.load,10,3,7,,,,2.33,,
Public Method,edu.uci.ics.jung.io.GraphMLReader.load,15,7,7,,,,1,,
Public Method,edu.uci.ics.jung.io.GraphMLReader.loadMultiple,17,7,9,,,,1.29,,
Public Method,edu.uci.ics.jung.io.GraphMLReader.loadMultiple,12,3,9,,,,3,,
Protected Method,edu.uci.ics.jung.io.GraphMLReader.parse,8,8,0,,,,0,,
Public Method,edu.uci.ics.jung.io.GraphMLReader.startElement,111,88,4,,,,0.05,,
Public Generic Class,edu.uci.ics.jung.io.GraphMLWriter,347,217,106,18,18,0,0.49,82,1
TypeVariable,edu.uci.ics.jung.io.GraphMLWriter.E,0,0,0,0,0,0,0,0,1
Public Constructor,edu.uci.ics.jung.io.GraphMLWriter.GraphMLWriter,11,11,0,,,,0,,
Lambda Method,edu.uci.ics.jung.io.GraphMLWriter.GraphMLWriter.(lambda_expr_1),1,1,0,,,,0,,
Lambda Method,edu.uci.ics.jung.io.GraphMLWriter.GraphMLWriter.(lambda_expr_2),1,1,0,,,,0,,
Lambda Method,edu.uci.ics.jung.io.GraphMLWriter.GraphMLWriter.(lambda_expr_3),1,1,0,,,,0,,
Lambda Method,edu.uci.ics.jung.io.GraphMLWriter.GraphMLWriter.(lambda_expr_4),1,1,0,,,,0,,
TypeVariable,edu.uci.ics.jung.io.GraphMLWriter.N,0,0,0,0,0,0,0,0,1
Public Method,edu.uci.ics.jung.io.GraphMLWriter.addEdgeData,15,7,8,,,,1.14,,
Public Method,edu.uci.ics.jung.io.GraphMLWriter.addGraphData,19,11,8,,,,0.73,,
Public Method,edu.uci.ics.jung.io.GraphMLWriter.addNodeData,15,7,8,,,,1.14,,
Protected Method,edu.uci.ics.jung.io.GraphMLWriter.format,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.io.GraphMLWriter.save,65,40,19,,,,0.47,,
Public Method,edu.uci.ics.jung.io.GraphMLWriter.setEdgeData,8,3,5,,,,1.67,,
Public Method,edu.uci.ics.jung.io.GraphMLWriter.setEdgeDescriptions,8,3,5,,,,1.67,,
Public Method,edu.uci.ics.jung.io.GraphMLWriter.setEdgeIDs,9,3,6,,,,2,,
Public Method,edu.uci.ics.jung.io.GraphMLWriter.setGraphData,8,3,5,,,,1.67,,
Public Method,edu.uci.ics.jung.io.GraphMLWriter.setGraphDescriptions,8,3,5,,,,1.67,,
Public Method,edu.uci.ics.jung.io.GraphMLWriter.setNodeData,8,3,5,,,,1.67,,
Public Method,edu.uci.ics.jung.io.GraphMLWriter.setNodeDescriptions,8,3,5,,,,1.67,,
Public Method,edu.uci.ics.jung.io.GraphMLWriter.setNodeIDs,10,3,7,,,,2.33,,
Protected Method,edu.uci.ics.jung.io.GraphMLWriter.writeEdgeData,46,40,5,,,,0.13,,
Protected Method,edu.uci.ics.jung.io.GraphMLWriter.writeIndentedText,6,6,0,,,,0,,
Protected Method,edu.uci.ics.jung.io.GraphMLWriter.writeKeySpecification,28,26,2,,,,0.08,,
Protected Method,edu.uci.ics.jung.io.GraphMLWriter.writeNodeData,32,30,3,,,,0.1,,
Public Generic Interface,edu.uci.ics.jung.io.GraphReader,17,4,11,2,2,1,2.75,0,0
TypeVariable,edu.uci.ics.jung.io.GraphReader.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.io.GraphReader.G,0,0,0,0,0,0,0,0,2
TypeVariable,edu.uci.ics.jung.io.GraphReader.N,0,0,0,0,0,0,0,0,1
Abstract Method,edu.uci.ics.jung.io.GraphReader.close,6,1,5,,,,5,,
Abstract Method,edu.uci.ics.jung.io.GraphReader.readGraph,7,1,6,,,,6,,
Public Class,edu.uci.ics.jung.io.PajekNetIOTest,207,151,14,8,8,0,0.09,77,2
Anonymous Class,edu.uci.ics.jung.io.PajekNetIOTest.(Anon_1),4,4,0,1,1,0,0,0,2
Public Method,edu.uci.ics.jung.io.PajekNetIOTest.(Anon_1).get,3,3,0,,,,0,,
Anonymous Class,edu.uci.ics.jung.io.PajekNetIOTest.(Anon_2),4,4,0,1,1,0,0,0,2
Public Method,edu.uci.ics.jung.io.PajekNetIOTest.(Anon_2).get,3,3,0,,,,0,,
Private Generic Class,edu.uci.ics.jung.io.PajekNetIOTest.GreekLabels,11,9,0,2,2,0,0,0,1
Public Constructor,edu.uci.ics.jung.io.PajekNetIOTest.GreekLabels.GreekLabels,3,3,0,,,,0,,
TypeVariable,edu.uci.ics.jung.io.PajekNetIOTest.GreekLabels.N,0,0,0,0,0,0,0,0,1
Public Method,edu.uci.ics.jung.io.PajekNetIOTest.GreekLabels.apply,3,3,0,,,,0,,
Private Method,edu.uci.ics.jung.io.PajekNetIOTest.checkSets,7,7,0,,,,0,,
Private Method,edu.uci.ics.jung.io.PajekNetIOTest.compareIndexedGraphs,28,16,7,,,,0.44,,
Protected Method,edu.uci.ics.jung.io.PajekNetIOTest.setUp,21,19,0,,,,0,,
Anonymous Class,edu.uci.ics.jung.io.PajekNetIOTest.setUp.(Anon_3),6,5,0,1,1,0,0,0,2
Public Method,edu.uci.ics.jung.io.PajekNetIOTest.setUp.(Anon_3).get,3,3,0,,,,0,,
Anonymous Class,edu.uci.ics.jung.io.PajekNetIOTest.setUp.(Anon_4),6,5,0,1,1,0,0,0,2
Public Method,edu.uci.ics.jung.io.PajekNetIOTest.setUp.(Anon_4).get,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.io.PajekNetIOTest.testDirectedSaveLoadSave,43,32,0,,,,0,,
Public Method,edu.uci.ics.jung.io.PajekNetIOTest.testFileNotFound,9,9,0,,,,0,,
Public Method,edu.uci.ics.jung.io.PajekNetIOTest.testNoLabels,8,7,0,,,,0,,
Public Method,edu.uci.ics.jung.io.PajekNetIOTest.testNull,1,1,0,,,,0,,
Public Method,edu.uci.ics.jung.io.PajekNetIOTest.testUndirectedSaveLoadSave,43,32,0,,,,0,,
Public Generic Class,edu.uci.ics.jung.io.PajekNetReader,471,251,186,16,16,0,0.74,88,1
TypeVariable,edu.uci.ics.jung.io.PajekNetReader.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.io.PajekNetReader.G,0,0,0,0,0,0,0,0,2
Protected Static Class,edu.uci.ics.jung.io.PajekNetReader.ListTagPred,21,13,5,3,3,0,0.38,66,1
Protected Constructor,edu.uci.ics.jung.io.PajekNetReader.ListTagPred.ListTagPred,1,1,0,,,,0,,
Protected Static Method,edu.uci.ics.jung.io.PajekNetReader.ListTagPred.getInstance,6,6,0,,,,0,,
Public Method,edu.uci.ics.jung.io.PajekNetReader.ListTagPred.test,3,3,0,,,,0,,
TypeVariable,edu.uci.ics.jung.io.PajekNetReader.N,0,0,0,0,0,0,0,0,1
Public Constructor,edu.uci.ics.jung.io.PajekNetReader.PajekNetReader,10,3,7,,,,2.33,,
Public Constructor,edu.uci.ics.jung.io.PajekNetReader.PajekNetReader,10,4,6,,,,1.5,,
Protected Static Class,edu.uci.ics.jung.io.PajekNetReader.StartsWithPredicate,17,9,6,2,2,0,0.67,0,1
Protected Constructor,edu.uci.ics.jung.io.PajekNetReader.StartsWithPredicate.StartsWithPredicate,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.io.PajekNetReader.StartsWithPredicate.test,3,3,0,,,,0,,
Protected Method,edu.uci.ics.jung.io.PajekNetReader.createAddEdge,16,13,2,,,,0.15,,
Public Method,edu.uci.ics.jung.io.PajekNetReader.getEdgeWeightTransformer,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.io.PajekNetReader.getNodeLabeller,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.io.PajekNetReader.getNodeLocationTransformer,4,3,1,,,,0.33,,
Public Method,edu.uci.ics.jung.io.PajekNetReader.load,71,40,25,,,,0.63,,
Public Method,edu.uci.ics.jung.io.PajekNetReader.load,11,3,8,,,,2.67,,
Public Method,edu.uci.ics.jung.io.PajekNetReader.load,12,3,9,,,,3,,
Public Method,edu.uci.ics.jung.io.PajekNetReader.load,11,3,8,,,,2.67,,
Private Method,edu.uci.ics.jung.io.PajekNetReader.readArcsOrEdges,69,57,7,,,,0.12,,
Private Method,edu.uci.ics.jung.io.PajekNetReader.readNode,62,53,15,,,,0.28,,
Public Method,edu.uci.ics.jung.io.PajekNetReader.setEdgeWeightTransformer,8,3,5,,,,1.67,,
Public Method,edu.uci.ics.jung.io.PajekNetReader.setNodeLabeller,8,3,5,,,,1.67,,
Public Method,edu.uci.ics.jung.io.PajekNetReader.setNodeLocationTransformer,8,3,5,,,,1.67,,
Protected Method,edu.uci.ics.jung.io.PajekNetReader.skip,22,13,9,,,,0.69,,
Public Generic Class,edu.uci.ics.jung.io.PajekNetWriter,156,75,71,7,7,0,0.95,0,1
TypeVariable,edu.uci.ics.jung.io.PajekNetWriter.E,0,0,0,0,0,0,0,0,1
TypeVariable,edu.uci.ics.jung.io.PajekNetWriter.N,0,0,0,0,0,0,0,0,1
Public Constructor,edu.uci.ics.jung.io.PajekNetWriter.PajekNetWriter,2,1,1,,,,1,,
Public Method,edu.uci.ics.jung.io.PajekNetWriter.save,19,9,10,,,,1.11,,
Public Method,edu.uci.ics.jung.io.PajekNetWriter.save,14,5,9,,,,1.8,,
Public Method,edu.uci.ics.jung.io.PajekNetWriter.save,11,3,8,,,,2.67,,
Public Method,edu.uci.ics.jung.io.PajekNetWriter.save,11,3,8,,,,2.67,,
Public Method,edu.uci.ics.jung.io.PajekNetWriter.save,13,4,9,,,,2.25,,
Public Method,edu.uci.ics.jung.io.PajekNetWriter.save,68,48,16,,,,0.33,,
Anonymous Class,edu.uci.ics.jung.io.PajekNetWriter.save.(Anon_1),4,4,0,1,1,0,0,0,2
Public Method,edu.uci.ics.jung.io.PajekNetWriter.save.(Anon_1).apply,3,3,0,,,,0,,
Public Class,edu.uci.ics.jung.io.TestGraphMLReader,171,116,31,5,5,0,0.27,60,2
Private Method,edu.uci.ics.jung.io.TestGraphMLReader.loadGraph,18,17,0,,,,0,,
Protected Method,edu.uci.ics.jung.io.TestGraphMLReader.setUp,29,27,0,,,,0,,
Anonymous Class,edu.uci.ics.jung.io.TestGraphMLReader.setUp.(Anon_1),7,7,0,1,1,0,0,0,2
Public Method,edu.uci.ics.jung.io.TestGraphMLReader.setUp.(Anon_1).get,6,6,0,,,,0,,
Anonymous Class,edu.uci.ics.jung.io.TestGraphMLReader.setUp.(Anon_2),6,5,0,1,1,0,0,0,2
Public Method,edu.uci.ics.jung.io.TestGraphMLReader.setUp.(Anon_2).get,3,3,0,,,,0,,
Anonymous Class,edu.uci.ics.jung.io.TestGraphMLReader.setUp.(Anon_3),6,5,0,1,1,0,0,0,2
Public Method,edu.uci.ics.jung.io.TestGraphMLReader.setUp.(Anon_3).get,3,3,0,,,,0,,
Public Static Method,edu.uci.ics.jung.io.TestGraphMLReader.suite,3,3,0,,,,0,,
Public Method,edu.uci.ics.jung.io.TestGraphMLReader.testAttributes,53,36,11,,,,0.31,,
Public Method,edu.uci.ics.jung.io.TestGraphMLReader.testLoad,34,26,0,,,,0,,
Public Class,edu.uci.ics.jung.io.TestGraphMLWriter,73,62,3,2,2,0,0.05,0,2
